Number of steps: 1001
  Time            x-coordinate    y-coordinate    velocity (x)    velocity (y)
  7.90000000e-01  5.69185123e-01 -7.14211343e-01  3.79789424e+00  7.53873370e-01
  8.00000000e-01  6.05689107e-01 -7.04821836e-01  3.50143291e+00  1.11229717e+00
  8.10000000e-01  6.39213781e-01 -6.91965399e-01  3.20153274e+00  1.44903442e+00
  8.20000000e-01  6.69719762e-01 -6.75841148e-01  2.89712069e+00  1.76730530e+00
  8.30000000e-01  6.97156195e-01 -6.56619293e-01  2.58697507e+00  2.06974409e+00
  8.40000000e-01  7.21459263e-01 -6.34446266e-01  2.26971588e+00  2.35852525e+00
  8.50000000e-01  7.42550513e-01 -6.09448788e-01  1.94378115e+00  2.63545383e+00
  8.60000000e-01  7.60334886e-01 -5.81737190e-01  1.60738990e+00  2.90202937e+00
  8.70000000e-01  7.74698311e-01 -5.51408201e-01  1.25849017e+00  3.15948908e+00
  8.80000000e-01  7.85504689e-01 -5.18547408e-01  8.94688452e-01  3.40883296e+00
  8.90000000e-01  7.92592080e-01 -4.83231542e-01  5.13154707e-01  3.65083148e+00
  9.00000000e-01  7.95767784e-01 -4.45530779e-01  1.10493533e-01  3.88601354e+00
  9.10000000e-01  7.94801950e-01 -4.05511271e-01 -3.17432958e-01  4.11462918e+00
  9.20000000e-01  7.89419124e-01 -3.63238195e-01 -7.75753013e-01  4.33657568e+00
  9.30000000e-01  7.79286890e-01 -3.18779757e-01 -1.27093965e+00  4.55126672e+00
  9.40000000e-01  7.64000331e-01 -2.72212861e-01 -1.81133002e+00  4.75740629e+00
  9.50000000e-01  7.43060290e-01 -2.23631632e-01 -2.40790834e+00  4.95259560e+00
  9.60000000e-01  7.15842165e-01 -1.73160949e-01 -3.07552453e+00  5.13263060e+00
  9.70000000e-01  6.81549799e-01 -1.20979020e-01 -3.83486225e+00  5.29019381e+00
  9.80000000e-01  6.39144920e-01 -6.73570725e-02 -4.71575298e+00  5.41228110e+00
  9.90000000e-01  5.87234740e-01 -1.27333977e-02 -5.76302329e+00  5.47477066e+00
  1.00000000e+00  5.23884454e-01  4.21383406e-02 -7.04731991e+00  5.42988109e+00
  1.01000000e+00  4.46288341e-01  9.58642240e-02 -8.68583018e+00  5.17363343e+00
  1.02000000e+00  3.50167850e-01  1.45611009e-01 -1.08793411e+01  4.44769793e+00
  1.03000000e+00  2.28701520e-01  1.84818183e-01 -1.39222929e+01  2.48577178e+00
  1.04000000e+00  7.17219925e-02  1.95326445e-01 -1.72694131e+01 -3.22886206e+00
  1.05000000e+00 -1.16686743e-01  1.20240941e-01 -1.39441877e+01 -1.25543859e+01
  1.06000000e+00 -2.07161761e-01 -5.57612731e-02 -4.90613042e+00 -1.64854977e+01
  1.07000000e+00 -2.14809351e-01 -2.09469012e-01  8.05141275e-01 -1.38399026e+01
  1.08000000e+00 -1.91058936e-01 -3.32559326e-01  3.04351094e+00 -1.11454861e+01
  1.09000000e+00 -1.53939132e-01 -4.32378733e-01  4.02627777e+00 -9.09915334e+00
  1.10000000e+00 -1.10533380e-01 -5.14542393e-01  4.49025755e+00 -7.51958178e+00
  1.11000000e+00 -6.41339814e-02 -5.82770369e-01  4.70275777e+00 -6.25198630e+00
  1.12000000e+00 -1.64782248e-02 -6.39582119e-01  4.77799558e+00 -5.19911083e+00
  1.13000000e+00  3.14259302e-02 -6.86752585e-01  4.77132338e+00 -4.29982540e+00
  1.14000000e+00  7.89482427e-02 -7.25578627e-01  4.71214905e+00 -3.51422616e+00
  1.15000000e+00  1.25668911e-01 -7.57037109e-01  4.61717628e+00 -2.81518418e+00
  1.16000000e+00  1.71291768e-01 -7.81882310e-01  4.49635260e+00 -2.18356031e+00
  1.17000000e+00  2.15595963e-01 -8.00708315e-01  4.35578286e+00 -1.60540530e+00
  1.18000000e+00  2.58407426e-01 -8.13990416e-01  4.19925708e+00 -1.07025702e+00
  1.19000000e+00  2.99581105e-01 -8.22113455e-01  4.02909554e+00 -5.70065986e-01
  1.20000000e+00  3.38989336e-01 -8.25391736e-01  3.84663539e+00 -9.84939674e-02
  1.21000000e+00  3.76513812e-01 -8.24083334e-01  3.65251797e+00  3.49558140e-01
  1.22000000e+00  4.12039696e-01 -8.18400573e-01  3.44685933e+00  7.78276971e-01
  1.23000000e+00  4.45450999e-01 -8.08517795e-01  3.22934811e+00  1.19116860e+00
  1.24000000e+00  4.76626658e-01 -7.94577201e-01  2.99929497e+00  1.59122709e+00
  1.25000000e+00  5.05436898e-01 -7.76693253e-01  2.75564639e+00  1.98105975e+00
  1.26000000e+00  5.31739586e-01 -7.54956006e-01  2.49696874e+00  2.36298207e+00
  1.27000000e+00  5.55376273e-01 -7.29433612e-01  2.22140380e+00  2.73909082e+00
  1.28000000e+00  5.76167662e-01 -7.00174190e-01  1.92659242e+00  3.11132069e+00
  1.29000000e+00  5.93908122e-01 -6.67207198e-01  1.60955860e+00  3.48148728e+00
  1.30000000e+00  6.08358834e-01 -6.30544444e-01  1.26654028e+00  3.85131699e+00
  1.31000000e+00  6.19238927e-01 -5.90180858e-01  8.92743709e-01  4.22246130e+00
  1.32000000e+00  6.26213708e-01 -5.46095218e-01  4.81983918e-01  4.59648760e+00
  1.33000000e+00  6.28878606e-01 -4.98251106e-01  2.61485125e-02  4.97482996e+00
  1.34000000e+00  6.26736678e-01 -4.46598619e-01 -4.85622924e-01  5.35866385e+00
  1.35000000e+00  6.19166147e-01 -3.91077829e-01 -1.06823536e+00  5.74862795e+00
  1.36000000e+00  6.05371971e-01 -3.31626060e-01 -1.74276713e+00  6.14422178e+00
  1.37000000e+00  5.84310804e-01 -2.68193394e-01 -2.54012869e+00  6.54247424e+00
  1.38000000e+00  5.54569397e-01 -2.00776575e-01 -3.50769893e+00  6.93485153e+00
  1.39000000e+00  5.14156826e-01 -1.29496363e-01 -4.72214023e+00  7.29950951e+00
  1.40000000e+00  4.60126593e-01 -5.47863850e-02 -6.31588360e+00  7.57969033e+00
  1.41000000e+00  3.87839154e-01  2.20974434e-02 -8.53465953e+00  7.61397726e+00
  1.42000000e+00  2.89433402e-01  9.74931602e-02 -1.18460594e+01  6.86404150e+00
  1.43000000e+00  1.50917965e-01  1.59378273e-01 -1.66686423e+01  3.21348906e+00
  1.44000000e+00 -4.39394431e-02  1.61762941e-01 -1.76442357e+01 -6.54102953e+00
  1.45000000e+00 -2.01966748e-01  2.85576829e-02 -1.11051529e+01 -1.39847537e+01
  1.46000000e+00 -2.66042500e-01 -1.17932132e-01 -4.27669656e+00 -1.37043991e+01
  1.47000000e+00 -2.87500679e-01 -2.45530299e-01 -1.09571976e+00 -1.18630156e+01
  1.48000000e+00 -2.87956895e-01 -3.55192445e-01  5.48924916e-01 -1.02328464e+01
