       x:          approx:          exact:          
     0.69230769     0.30673894     -5.0800516
     0.69330669     0.30574978     -5.0800516
     0.69430569     0.30476051     -5.0800516
     0.69530470     0.30377115     -5.0800516
     0.69630370     0.30278170     -5.0800516
     0.69730270     0.30179215     -5.0800516
     0.69830170     0.30080250     -5.0800516
     0.69930070     0.29981277     -5.0800516
     0.70029970     0.29882294     -5.0800516
     0.70129870     0.29783302     -5.0800516
     0.70229770     0.29684301     -5.0800516
     0.70329670     0.29585292     -5.0800516
     0.70429570     0.29486273     -5.0800516
     0.70529471     0.29387246     -5.0800516
     0.70629371     0.29288210     -5.0800516
     0.70729271     0.29189166     -5.0800516
     0.70829171     0.29090113     -5.0800516
     0.70929071     0.28991051     -5.0800516
     0.71028971     0.28891982     -5.0800516
     0.71128871     0.28792904     -5.0800516
     0.71228771     0.28693818     -5.0800516
     0.71328671     0.28594724     -5.0800516
     0.71428571     0.28495622     -5.0800516
     0.71528472     0.28396513     -5.0800516
     0.71628372     0.28297395     -5.0800516
     0.71728272     0.28198270     -5.0800516
     0.71828172     0.28099137     -5.0800516
     0.71928072     0.27999996     -5.0800516
     0.72027972     0.27900848     -5.0800516
     0.72127872     0.27801692     -5.0800516
     0.72227772     0.27702530     -5.0800516
     0.72327672     0.27603359     -5.0800516
     0.72427572     0.27504182     -5.0800516
     0.72527473     0.27404998     -5.0800516
     0.72627373     0.27305806     -5.0800516
     0.72727273     0.27206607     -5.0800516
     0.72827173     0.27107402     -5.0800516
     0.72927073     0.27008190     -5.0800516
     0.73026973     0.26908970     -5.0800516
     0.73126873     0.26809745     -5.0800516
     0.73226773     0.26710512     -5.0800516
     0.73326673     0.26611273     -5.0800516
     0.73426573     0.26512027     -5.0800516
     0.73526474     0.26412775     -5.0800516
     0.73626374     0.26313517     -5.0800516
     0.73726274     0.26214252     -5.0800516
     0.73826174     0.26114981     -5.0800516
     0.73926074     0.26015703     -5.0800516
     0.74025974     0.25916420     -5.0800516
     0.74125874     0.25817130     -5.0800516
     0.74225774     0.25717835     -5.0800516
     0.74325674     0.25618533     -5.0800516
     0.74425574     0.25519226     -5.0800516
     0.74525475     0.25419913     -5.0800516
     0.74625375     0.25320594     -5.0800516
     0.74725275     0.25221269     -5.0800516
     0.74825175     0.25121938     -5.0800516
     0.74925075     0.25022602     -5.0800516
     0.75024975     0.24923261     -5.0800516
     0.75124875     0.24823913     -5.0800516
     0.75224775     0.24724561     -5.0800516
     0.75324675     0.24625203     -5.0800516
     0.75424575     0.24525840     -5.0800516
     0.75524476     0.24426471     -5.0800516
     0.75624376     0.24327097     -5.0800516
     0.75724276     0.24227718     -5.0800516
     0.75824176     0.24128334     -5.0800516
     0.75924076     0.24028944     -5.0800516
     0.76023976     0.23929550     -5.0800516
     0.76123876     0.23830151     -5.0800516
     0.76223776     0.23730747     -5.0800516
     0.76323676     0.23631338     -5.0800516
     0.76423576     0.23531924     -5.0800516
     0.76523477     0.23432505     -5.0800516
     0.76623377     0.23333081     -5.0800516
     0.76723277     0.23233653     -5.0800516
     0.76823177     0.23134220     -5.0800516
     0.76923077     0.23034783     -5.0800516
     0.77022977     0.22935341     -5.0800516
     0.77122877     0.22835895     -5.0800516
     0.77222777     0.22736444     -5.0800516
     0.77322677     0.22636988     -5.0800516
     0.77422577     0.22537529     -5.0800516
     0.77522478     0.22438064     -5.0800516
     0.77622378     0.22338596     -5.0800516
     0.77722278     0.22239123     -5.0800516
     0.77822178     0.22139647     -5.0800516
     0.77922078     0.22040166     -5.0800516
     0.78021978     0.21940681     -5.0800516
     0.78121878     0.21841191     -5.0800516
     0.78221778     0.21741698     -5.0800516
     0.78321678     0.21642201     -5.0800516
     0.78421578     0.21542700     -5.0800516
     0.78521479     0.21443195     -5.0800516
     0.78621379     0.21343686     -5.0800516
     0.78721279     0.21244173     -5.0800516
     0.78821179     0.21144656     -5.0800516
     0.78921079     0.21045136     -5.0800516
     0.79020979     0.20945612     -5.0800516
     0.79120879     0.20846084     -5.0800516
     0.79220779     0.20746553     -5.0800516
     0.79320679     0.20647018     -5.0800516
     0.79420579     0.20547479     -5.0800516
     0.79520480     0.20447937     -5.0800516
     0.79620380     0.20348391     -5.0800516
     0.79720280     0.20248842     -5.0800516
     0.79820180     0.20149289     -5.0800516
     0.79920080     0.20049733     -5.0800516
     0.80019980     0.19950174     -5.0800516
     0.80119880     0.19850611     -5.0800516
     0.80219780     0.19751045     -5.0800516
     0.80319680     0.19651475     -5.0800516
     0.80419580     0.19551903     -5.0800516
     0.80519481     0.19452327     -5.0800516
     0.80619381     0.19352748     -5.0800516
     0.80719281     0.19253166     -5.0800516
     0.80819181     0.19153581     -5.0800516
     0.80919081     0.19053992     -5.0800516
     0.81018981     0.18954401     -5.0800516
     0.81118881     0.18854806     -5.0800516
     0.81218781     0.18755209     -5.0800516
     0.81318681     0.18655609     -5.0800516
     0.81418581     0.18556005     -5.0800516
     0.81518482     0.18456399     -5.0800516
     0.81618382     0.18356790     -5.0800516
     0.81718282     0.18257178     -5.0800516
     0.81818182     0.18157563     -5.0800516
     0.81918082     0.18057946     -5.0800516
     0.82017982     0.17958326     -5.0800516
     0.82117882     0.17858703     -5.0800516
     0.82217782     0.17759077     -5.0800516
     0.82317682     0.17659448     -5.0800516
     0.82417582     0.17559817     -5.0800516
     0.82517483     0.17460184     -5.0800516
     0.82617383     0.17360547     -5.0800516
     0.82717283     0.17260908     -5.0800516
     0.82817183     0.17161267     -5.0800516
     0.82917083     0.17061623     -5.0800516
     0.83016983     0.16961976     -5.0800516
     0.83116883     0.16862327     -5.0800516
     0.83216783     0.16762676     -5.0800516
     0.83316683     0.16663022     -5.0800516
     0.83416583     0.16563366     -5.0800516
     0.83516484     0.16463707     -5.0800516
     0.83616384     0.16364046     -5.0800516
     0.83716284     0.16264383     -5.0800516
     0.83816184     0.16164718     -5.0800516
     0.83916084     0.16065050     -5.0800516
     0.84015984     0.15965379     -5.0800516
     0.84115884     0.15865707     -5.0800516
     0.84215784     0.15766032     -5.0800516
     0.84315684     0.15666356     -5.0800516
     0.84415584     0.15566677     -5.0800516
     0.84515485     0.15466996     -5.0800516
     0.84615385     0.15367312     -5.0800516
     0.84715285     0.15267627     -5.0800516
     0.84815185     0.15167939     -5.0800516
     0.84915085     0.15068250     -5.0800516
     0.85014985     0.14968558     -5.0800516
     0.85114885     0.14868865     -5.0800516
     0.85214785     0.14769169     -5.0800516
     0.85314685     0.14669471     -5.0800516
     0.85414585     0.14569772     -5.0800516
     0.85514486     0.14470070     -5.0800516
     0.85614386     0.14370367     -5.0800516
     0.85714286     0.14270662     -5.0800516
     0.85814186     0.14170954     -5.0800516
     0.85914086     0.14071245     -5.0800516
     0.86013986     0.13971534     -5.0800516
     0.86113886     0.13871821     -5.0800516
     0.86213786     0.13772107     -5.0800516
     0.86313686     0.13672390     -5.0800516
     0.86413586     0.13572672     -5.0800516
     0.86513487     0.13472952     -5.0800516
     0.86613387     0.13373230     -5.0800516
     0.86713287     0.13273507     -5.0800516
     0.86813187     0.13173782     -5.0800516
     0.86913087     0.13074055     -5.0800516
     0.87012987     0.12974326     -5.0800516
     0.87112887     0.12874596     -5.0800516
     0.87212787     0.12774864     -5.0800516
     0.87312687     0.12675131     -5.0800516
     0.87412587     0.12575396     -5.0800516
     0.87512488     0.12475659     -5.0800516
     0.87612388     0.12375921     -5.0800516
     0.87712288     0.12276181     -5.0800516
     0.87812188     0.12176440     -5.0800516
     0.87912088     0.12076697     -5.0800516
     0.88011988     0.11976952     -5.0800516
     0.88111888     0.11877207     -5.0800516
     0.88211788     0.11777459     -5.0800516
     0.88311688     0.11677710     -5.0800516
     0.88411588     0.11577960     -5.0800516
     0.88511489     0.11478208     -5.0800516
     0.88611389     0.11378455     -5.0800516
     0.88711289     0.11278700     -5.0800516
     0.88811189     0.11178944     -5.0800516
     0.88911089     0.11079187     -5.0800516
     0.89010989     0.10979428     -5.0800516
     0.89110889     0.10879668     -5.0800516
     0.89210789     0.10779907     -5.0800516
     0.89310689     0.10680144     -5.0800516
     0.89410589     0.10580380     -5.0800516
     0.89510490     0.10480614     -5.0800516
     0.89610390     0.10380847     -5.0800516
     0.89710290     0.10281079     -5.0800516
     0.89810190     0.10181310     -5.0800516
     0.89910090     0.10081540     -5.0800516
     0.90009990    0.099817678     -5.0800516
     0.90109890    0.098819948     -5.0800516
     0.90209790    0.097822205     -5.0800516
     0.90309690    0.096824451     -5.0800516
     0.90409590    0.095826685     -5.0800516
     0.90509491    0.094828906     -5.0800516
     0.90609391    0.093831117     -5.0800516
     0.90709291    0.092833315     -5.0800516
     0.90809191    0.091835502     -5.0800516
     0.90909091    0.090837678     -5.0800516
     0.91008991    0.089839842     -5.0800516
     0.91108891    0.088841996     -5.0800516
     0.91208791    0.087844138     -5.0800516
     0.91308691    0.086846270     -5.0800516
     0.91408591    0.085848390     -5.0800516
     0.91508492    0.084850500     -5.0800516
     0.91608392    0.083852599     -5.0800516
     0.91708292    0.082854688     -5.0800516
     0.91808192    0.081856767     -5.0800516
     0.91908092    0.080858835     -5.0800516
     0.92007992    0.079860893     -5.0800516
     0.92107892    0.078862941     -5.0800516
     0.92207792    0.077864979     -5.0800516
     0.92307692    0.076867007     -5.0800516
     0.92407592    0.075869025     -5.0800516
     0.92507493    0.074871034     -5.0800516
     0.92607393    0.073873033     -5.0800516
     0.92707293    0.072875022     -5.0800516
     0.92807193    0.071877002     -5.0800516
     0.92907093    0.070878973     -5.0800516
     0.93006993    0.069880935     -5.0800516
     0.93106893    0.068882887     -5.0800516
     0.93206793    0.067884831     -5.0800516
     0.93306693    0.066886765     -5.0800516
     0.93406593    0.065888691     -5.0800516
     0.93506494    0.064890608     -5.0800516
     0.93606394    0.063892516     -5.0800516
     0.93706294    0.062894416     -5.0800516
     0.93806194    0.061896307     -5.0800516
     0.93906094    0.060898190     -5.0800516
     0.94005994    0.059900064     -5.0800516
     0.94105894    0.058901930     -5.0800516
     0.94205794    0.057903788     -5.0800516
     0.94305694    0.056905638     -5.0800516
     0.94405594    0.055907480     -5.0800516
     0.94505495    0.054909314     -5.0800516
     0.94605395    0.053911140     -5.0800516
     0.94705295    0.052912959     -5.0800516
     0.94805195    0.051914769     -5.0800516
     0.94905095    0.050916572     -5.0800516
     0.95004995    0.049918368     -5.0800516
     0.95104895    0.048920156     -5.0800516
     0.95204795    0.047921936     -5.0800516
     0.95304695    0.046923710     -5.0800516
     0.95404595    0.045925476     -5.0800516
     0.95504496    0.044927235     -5.0800516
     0.95604396    0.043928986     -5.0800516
     0.95704296    0.042930731     -5.0800516
     0.95804196    0.041932469     -5.0800516
     0.95904096    0.040934200     -5.0800516
     0.96003996    0.039935924     -5.0800516
     0.96103896    0.038937641     -5.0800516
     0.96203796    0.037939352     -5.0800516
     0.96303696    0.036941056     -5.0800516
     0.96403596    0.035942753     -5.0800516
     0.96503497    0.034944444     -5.0800516
     0.96603397    0.033946129     -5.0800516
     0.96703297    0.032947807     -5.0800516
     0.96803197    0.031949479     -5.0800516
     0.96903097    0.030951145     -5.0800516
     0.97002997    0.029952804     -5.0800516
     0.97102897    0.028954457     -5.0800516
     0.97202797    0.027956105     -5.0800516
     0.97302697    0.026957746     -5.0800516
     0.97402597    0.025959381     -5.0800516
     0.97502498    0.024961011     -5.0800516
     0.97602398    0.023962635     -5.0800516
     0.97702298    0.022964253     -5.0800516
     0.97802198    0.021965865     -5.0800516
     0.97902098    0.020967471     -5.0800516
     0.98001998    0.019969072     -5.0800516
     0.98101898    0.018970668     -5.0800516
     0.98201798    0.017972258     -5.0800516
     0.98301698    0.016973842     -5.0800516
     0.98401598    0.015975421     -5.0800516
     0.98501499    0.014976995     -5.0800516
     0.98601399    0.013978564     -5.0800516
     0.98701299    0.012980127     -5.0800516
     0.98801199    0.011981686     -5.0800516
     0.98901099    0.010983239     -5.0800516
     0.99000999   0.0099847867     -5.0800516
     0.99100899   0.0089863298     -5.0800516
     0.99200799   0.0079878679     -5.0800516
     0.99300699   0.0069894010     -5.0800516
     0.99400599   0.0059909294     -5.0800516
     0.99500500   0.0049924529     -5.0800516
     0.99600400   0.0039939717     -5.0800516
     0.99700300   0.0029954857     -5.0800516
     0.99800200   0.0019969951     -5.0800516
     0.99900100  0.00099849983     -5.0800516
      1.0000000  5.8885730E-18      0.0000000
log10 of Step size:
     -3.0004341
